expenditure_category,election_period,amount,reg_no,id
"Advertising, Media & Collateral Materials",2008-2012,8204.73,CC10143,471
Office Supplies,2008-2012,554.01,CC10143,472
Other,2004-2008,1417.33,CC10144,473
"Filing Fee, Escheat, Fine",2004-2008,250.00,CC10144,474
Donations,2004-2008,450.00,CC10144,475
Contribution to Political Party,2004-2008,410.00,CC10144,476
Office Supplies,2004-2008,6048.88,CC10144,477
"Printing, Postage, Mailing & Freight",2004-2008,11436.22,CC10144,478
Employee Services,2004-2008,1500.00,CC10144,479
Campaign Headquarters,2004-2008,928.27,CC10144,480
Postage/Mailing,2004-2008,11171.32,CC10144,481
Durable Assets (Supplies/Equipment),2004-2008,2196.75,CC10144,482
Food & Beverages,2004-2008,8107.21,CC10144,483
"Advertising, Media & Collateral Materials",2004-2008,6058.43,CC10144,484
Durable Assets (Supplies/Equipment),2008-2012,230.34,CC10144,485
Food & Beverages,2008-2012,41385.85,CC10144,486
Donations,2008-2012,1758.30,CC10144,487
Campaign Headquarters,2008-2012,52.35,CC10144,488
Hawaii Election Campaign Fund,2008-2012,4000.00,CC10144,489
"Contract, Employee & Professional Services",2008-2012,7133.45,CC10144,490
"Vehicle, Gas & Parking",2008-2012,315.38,CC10144,491
Candidate Fundraiser Tickets,2008-2012,800.00,CC10144,492
"Filing Fee, Escheat, Fine",2008-2012,103.15,CC10144,493
"Printing, Postage, Mailing & Freight",2008-2012,12995.66,CC10144,494
Utilities,2008-2012,25.90,CC10144,495
Other,2008-2012,7411.80,CC10144,496
"Advertising, Media & Collateral Materials",2008-2012,49872.91,CC10144,497
Office Supplies,2008-2012,3248.14,CC10144,498
Postage/Mailing,2008-2012,17032.54,CC10144,499
Food & Beverages,2012-2014,27945.74,CC10144,500
Utilities,2012-2014,2115.37,CC10144,501
"Surveys, Polls, Research & Voter Lists",2012-2014,22870.09,CC10144,502
Travel & Lodging,2012-2014,52.00,CC10144,503
Campaign Headquarters,2012-2014,1387.12,CC10144,504
Candidate Fundraiser Tickets,2012-2014,1600.00,CC10144,505
"Vehicle, Gas & Parking",2012-2014,375.09,CC10144,506
"Advertising, Media & Collateral Materials",2012-2014,581108.81,CC10144,507
"Contract, Employee & Professional Services",2012-2014,32990.31,CC10144,508
Employee Services,2012-2014,6000.00,CC10144,509
Contribution to Political Party,2012-2014,5000.00,CC10144,510
Office Supplies,2012-2014,1481.60,CC10144,511
Postage/Mailing,2012-2014,2494.81,CC10144,512
Durable Assets (Supplies/Equipment),2012-2014,3239.71,CC10144,513
"Printing, Postage, Mailing & Freight",2012-2014,1928.70,CC10144,514
Other,2012-2014,8106.41,CC10144,515
Hawaii Election Campaign Fund,2012-2014,4600.00,CC10144,516
Insurance,2012-2014,525.00,CC10144,517
"Filing Fee, Escheat, Fine",2012-2014,750.00,CC10144,518
"Bank Charges, Merchant Fees & Adjustments",2012-2014,1204.22,CC10144,519
Donations,2012-2014,1535.00,CC10144,520
"Advertising, Media & Collateral Materials",2014-2018,28150.29,CC10144,521
Utilities,2014-2018,196.51,CC10144,522
"Printing, Postage, Mailing & Freight",2014-2018,9502.48,CC10144,523
Hawaii Election Campaign Fund,2014-2018,583.00,CC10144,524
"Contract, Employee & Professional Services",2014-2018,40141.50,CC10144,525
"Bank Charges, Merchant Fees & Adjustments",2014-2018,125.48,CC10144,526
Durable Assets (Supplies/Equipment),2014-2018,129.00,CC10144,527
Food & Beverages,2014-2018,72.17,CC10144,528
Postage/Mailing,2014-2018,767.92,CC10144,529
Candidate Fundraiser Tickets,2018-2022,500.00,CC10144,530
Office Supplies,2018-2022,1168.57,CC10144,531
"Bank Charges, Merchant Fees & Adjustments",2018-2022,38.97,CC10144,532
"Printing, Postage, Mailing & Freight",2018-2022,657.00,CC10144,533
Donations,2004-2008,2000.00,CC10145,534
"Bank Charges, Merchant Fees & Adjustments",2004-2008,18.55,CC10145,535
"Contract, Employee & Professional Services",2004-2008,367.64,CC10145,536
Donations,2004-2008,1255.00,CC10146,537
Utilities,2004-2008,1176.17,CC10146,538
Other,2004-2008,155.84,CC10146,539
"Printing, Postage, Mailing & Freight",2004-2008,4769.62,CC10146,540
Contribution to Political Party,2004-2008,2035.00,CC10146,541
Durable Assets (Supplies/Equipment),2004-2008,1520.11,CC10146,542
"Contract, Employee & Professional Services",2004-2008,13408.38,CC10146,543
Office Supplies,2004-2008,749.69,CC10146,544
Postage/Mailing,2004-2008,3632.90,CC10146,545
"Vehicle, Gas & Parking",2004-2008,322.48,CC10146,546
Campaign Headquarters,2004-2008,1925.21,CC10146,547
Food & Beverages,2004-2008,10271.53,CC10146,548
"Filing Fee, Escheat, Fine",2004-2008,258.00,CC10146,549
Travel & Lodging,2004-2008,835.55,CC10146,550
"Bank Charges, Merchant Fees & Adjustments",2004-2008,26.14,CC10146,551
"Advertising, Media & Collateral Materials",2004-2008,24826.80,CC10146,552
"Surveys, Polls, Research & Voter Lists",2008-2010,24235.06,CC10146,553
"Filing Fee, Escheat, Fine",2008-2010,75.00,CC10146,554
Other,2008-2010,4369.16,CC10146,555
"Contract, Employee & Professional Services",2008-2010,84710.36,CC10146,556
"Vehicle, Gas & Parking",2008-2010,3707.23,CC10146,557
Insurance,2008-2010,1682.76,CC10146,558
"Printing, Postage, Mailing & Freight",2008-2010,18055.35,CC10146,559
Employee Services,2008-2010,6329.72,CC10146,560
Utilities,2008-2010,4175.69,CC10146,561
Food & Beverages,2008-2010,21925.54,CC10146,562
Contribution to Political Party,2008-2010,1689.00,CC10146,563
Office Supplies,2008-2010,2799.84,CC10146,564
"Bank Charges, Merchant Fees & Adjustments",2008-2010,4789.59,CC10146,565
Campaign Headquarters,2008-2010,13499.50,CC10146,566
Postage/Mailing,2008-2010,5338.75,CC10146,567
Donations,2008-2010,1045.00,CC10146,568
"Advertising, Media & Collateral Materials",2008-2010,97519.53,CC10146,569
Travel & Lodging,2008-2010,16533.75,CC10146,570
Postage/Mailing,2010-2012,1352.00,CC10146,571
Food & Beverages,2010-2012,2320.77,CC10146,572
"Advertising, Media & Collateral Materials",2010-2012,19239.05,CC10146,573
Other,2010-2012,3093.21,CC10146,574
"Surveys, Polls, Research & Voter Lists",2010-2012,2135.00,CC10146,575
Donations,2010-2012,370.00,CC10146,576
"Bank Charges, Merchant Fees & Adjustments",2010-2012,245.01,CC10146,577
Office Supplies,2010-2012,129.38,CC10146,578
"Filing Fee, Escheat, Fine",2010-2012,1750.00,CC10146,579
Utilities,2010-2012,361.91,CC10146,580
"Contract, Employee & Professional Services",2010-2012,5203.54,CC10146,581
Campaign Headquarters,2010-2012,1137.00,CC10146,582
Contribution to Political Party,2010-2012,250.00,CC10146,583
Durable Assets (Supplies/Equipment),2010-2012,334.95,CC10146,584
"Printing, Postage, Mailing & Freight",2010-2012,5041.64,CC10146,585
Food & Beverages,2012-2014,493.51,CC10146,586
Postage/Mailing,2012-2014,3749.27,CC10146,587
"Printing, Postage, Mailing & Freight",2012-2014,141.20,CC10146,588
"Bank Charges, Merchant Fees & Adjustments",2012-2014,750.35,CC10146,589
"Advertising, Media & Collateral Materials",2012-2014,28837.76,CC10146,590
Travel & Lodging,2012-2014,119.78,CC10146,591
"Contract, Employee & Professional Services",2012-2014,3901.90,CC10146,592
Office Supplies,2012-2014,416.65,CC10146,593
Utilities,2012-2014,516.11,CC10146,594
"Surveys, Polls, Research & Voter Lists",2012-2014,534.45,CC10146,595
Campaign Headquarters,2012-2014,100.00,CC10146,596
"Vehicle, Gas & Parking",2012-2014,270.71,CC10146,597
Donations,2012-2014,150.00,CC10146,598
Other,2012-2014,2312.61,CC10146,599
Postage/Mailing,2014-2016,3342.13,CC10146,600
"Advertising, Media & Collateral Materials",2014-2016,67291.96,CC10146,601
Travel & Lodging,2014-2016,533.03,CC10146,602
"Bank Charges, Merchant Fees & Adjustments",2014-2016,1787.37,CC10146,603
"Filing Fee, Escheat, Fine",2014-2016,625.00,CC10146,604
"Contract, Employee & Professional Services",2014-2016,6787.85,CC10146,605
Office Supplies,2014-2016,639.72,CC10146,606
"Printing, Postage, Mailing & Freight",2014-2016,13931.91,CC10146,607
Utilities,2014-2016,423.22,CC10146,608
Campaign Headquarters,2014-2016,814.56,CC10146,609
Food & Beverages,2014-2016,4223.34,CC10146,610
Other,2014-2016,1813.76,CC10146,611
"Surveys, Polls, Research & Voter Lists",2014-2016,5770.14,CC10146,612
Contribution to Political Party,2014-2016,175.00,CC10146,613
Hawaii Election Campaign Fund,2014-2016,20.00,CC10146,614
Donations,2014-2016,175.00,CC10146,615
"Contract, Employee & Professional Services",2016-2018,3000.00,CC10146,616
"Advertising, Media & Collateral Materials",2016-2018,1037.44,CC10146,617
Hawaii Election Campaign Fund,2016-2018,500.00,CC10146,618
"Bank Charges, Merchant Fees & Adjustments",2016-2018,96.12,CC10146,619
"Vehicle, Gas & Parking",2016-2018,73.96,CC10146,620
Donations,2016-2018,50.00,CC10146,621
Durable Assets (Supplies/Equipment),2004-2008,2487.30,CC10147,622
Postage/Mailing,2004-2008,365.75,CC10147,623
"Bank Charges, Merchant Fees & Adjustments",2004-2008,105.00,CC10147,624
"Advertising, Media & Collateral Materials",2004-2008,769.26,CC10147,625
Donations,2004-2008,1000.00,CC10147,626
"Contract, Employee & Professional Services",2004-2008,50.00,CC10147,627
Other,2004-2008,2482.28,CC10147,628
"Printing, Postage, Mailing & Freight",2004-2008,452.93,CC10147,629
Office Supplies,2004-2008,671.07,CC10147,630
"Filing Fee, Escheat, Fine",2004-2008,25.00,CC10147,631
Postage/Mailing,2008-2012,13148.16,CC10147,632
"Filing Fee, Escheat, Fine",2008-2012,250.00,CC10147,633
Hawaii Election Campaign Fund,2008-2012,50.00,CC10147,634
Office Supplies,2008-2012,7160.89,CC10147,635
Food & Beverages,2008-2012,6790.45,CC10147,636
Campaign Headquarters,2008-2012,90.00,CC10147,637
"Advertising, Media & Collateral Materials",2008-2012,537.96,CC10147,638
"Surveys, Polls, Research & Voter Lists",2008-2012,523.56,CC10147,639
Contribution to Political Party,2008-2012,175.00,CC10147,640
Candidate Fundraiser Tickets,2008-2012,1000.00,CC10147,641
"Printing, Postage, Mailing & Freight",2008-2012,9014.02,CC10147,642
Donations,2008-2012,4930.25,CC10147,643
Other,2008-2012,9787.27,CC10147,644
"Bank Charges, Merchant Fees & Adjustments",2008-2012,225.09,CC10147,645
"Contract, Employee & Professional Services",2008-2012,175.00,CC10147,646
Insurance,2012-2014,2058.57,CC10147,647
Campaign Headquarters,2012-2014,107626.55,CC10147,648
"Advertising, Media & Collateral Materials",2012-2014,1121454.23,CC10147,649
"Printing, Postage, Mailing & Freight",2012-2014,50944.88,CC10147,650
Office Supplies,2012-2014,7161.09,CC10147,651
Utilities,2012-2014,1683.43,CC10147,652
"Bank Charges, Merchant Fees & Adjustments",2012-2014,1642.69,CC10147,653
"Vehicle, Gas & Parking",2012-2014,106.75,CC10147,654
"Contract, Employee & Professional Services",2012-2014,393653.89,CC10147,655
Durable Assets (Supplies/Equipment),2012-2014,1366.25,CC10147,656
Contribution to Political Party,2012-2014,2000.00,CC10147,657
Postage/Mailing,2012-2014,18508.95,CC10147,658
Travel & Lodging,2012-2014,29560.36,CC10147,659
Hawaii Election Campaign Fund,2012-2014,125.00,CC10147,660
Other,2012-2014,47984.40,CC10147,661
Candidate Fundraiser Tickets,2012-2014,308.90,CC10147,662
Donations,2012-2014,3773.05,CC10147,663
"Filing Fee, Escheat, Fine",2012-2014,1714.72,CC10147,664
Food & Beverages,2012-2014,106121.57,CC10147,665
"Surveys, Polls, Research & Voter Lists",2012-2014,73479.06,CC10147,666
Contribution to Political Party,2014-2018,18000.00,CC10147,667
"Advertising, Media & Collateral Materials",2014-2018,1205936.78,CC10147,668
"Bank Charges, Merchant Fees & Adjustments",2014-2018,17498.57,CC10147,669
"Surveys, Polls, Research & Voter Lists",2014-2018,107168.57,CC10147,670
Insurance,2014-2018,1854.67,CC10147,671
Donations,2014-2018,5200.00,CC10147,672
Office Supplies,2014-2018,5984.41,CC10147,673
Postage/Mailing,2014-2018,39785.95,CC10147,674
Food & Beverages,2014-2018,254627.52,CC10147,675
Campaign Headquarters,2014-2018,146427.70,CC10147,676
Other,2014-2018,124628.33,CC10147,677
"Filing Fee, Escheat, Fine",2014-2018,750.00,CC10147,678
"Printing, Postage, Mailing & Freight",2014-2018,33257.96,CC10147,679
Candidate Fundraiser Tickets,2014-2018,200.00,CC10147,680
Travel & Lodging,2014-2018,22648.27,CC10147,681
"Contract, Employee & Professional Services",2014-2018,841261.07,CC10147,682
Hawaii Election Campaign Fund,2014-2018,383.33,CC10147,683
Utilities,2014-2018,6655.63,CC10147,684
Durable Assets (Supplies/Equipment),2014-2018,2156.94,CC10147,685
"Contract, Employee & Professional Services",2018-2022,51157.64,CC10147,686
Campaign Headquarters,2018-2022,10936.23,CC10147,687
"Bank Charges, Merchant Fees & Adjustments",2018-2022,7760.87,CC10147,688
Employee/Volunteer Gifts,2018-2022,1500.00,CC10147,689
Food & Beverages,2018-2022,13726.39,CC10147,690
Contribution to Political Party,2018-2022,6250.00,CC10147,691
Utilities,2018-2022,134.36,CC10147,692
Candidate Fundraiser Tickets,2018-2022,4000.00,CC10147,693
Hawaii Election Campaign Fund,2018-2022,20.00,CC10147,694
Donations,2018-2022,3000.00,CC10147,695
Office Supplies,2018-2022,216.00,CC10147,696
Travel & Lodging,2018-2022,1218.40,CC10147,697
Events & Activities,2018-2022,1145.36,CC10147,698
Other,2018-2022,5844.44,CC10147,699
"Advertising, Media & Collateral Materials",2018-2022,15291.69,CC10147,700
"Printing, Postage, Mailing & Freight",2018-2022,321.00,CC10147,701
Utilities,2004-2008,6884.19,CC10148,702
"Surveys, Polls, Research & Voter Lists",2004-2008,14614.47,CC10148,703
Candidate Fundraiser Tickets,2004-2008,800.76,CC10148,704
"Printing, Postage, Mailing & Freight",2004-2008,7655.44,CC10148,705
Travel & Lodging,2004-2008,2181.05,CC10148,706
"Bank Charges, Merchant Fees & Adjustments",2004-2008,291.24,CC10148,707
"Advertising, Media & Collateral Materials",2004-2008,60196.79,CC10148,708
Taxes & Insurance,2004-2008,39.42,CC10148,709
Donations,2004-2008,2007.65,CC10148,710
Office Supplies,2004-2008,4640.50,CC10148,711
Other,2004-2008,61645.31,CC10148,712
"Contract, Employee & Professional Services",2004-2008,13194.30,CC10148,713
Campaign Headquarters,2004-2008,30263.79,CC10148,714
Insurance,2004-2008,3387.81,CC10148,715
"Filing Fee, Escheat, Fine",2004-2008,500.00,CC10148,716
Food & Beverages,2004-2008,37907.01,CC10148,717
Postage/Mailing,2004-2008,9182.11,CC10148,718
Postage/Mailing,2008-2012,2995.27,CC10148,719
Other,2008-2012,39.58,CC10148,720
"Advertising, Media & Collateral Materials",2010-2012,28989.34,CC10148,721
"Bank Charges, Merchant Fees & Adjustments",2010-2012,155.67,CC10148,722
Postage/Mailing,2010-2012,4078.91,CC10148,723
Contribution to Political Party,2010-2012,300.00,CC10148,724
Food & Beverages,2010-2012,605.62,CC10148,725
"Printing, Postage, Mailing & Freight",2010-2012,870.33,CC10148,726
"Contract, Employee & Professional Services",2010-2012,15336.25,CC10148,727
Other,2010-2012,4979.68,CC10148,728
Office Supplies,2012-2014,238.54,CC10148,729
"Contract, Employee & Professional Services",2012-2014,11050.00,CC10148,730
"Printing, Postage, Mailing & Freight",2012-2014,2657.95,CC10148,731
Postage/Mailing,2012-2014,4689.76,CC10148,732
"Advertising, Media & Collateral Materials",2012-2014,55714.38,CC10148,733
Contribution to Political Party,2012-2014,300.00,CC10148,734
"Bank Charges, Merchant Fees & Adjustments",2012-2014,76.83,CC10148,735
"Surveys, Polls, Research & Voter Lists",2012-2014,1651.08,CC10148,736
"Filing Fee, Escheat, Fine",2012-2014,250.00,CC10148,737
Food & Beverages,2012-2014,2831.19,CC10148,738
Other,2012-2014,4858.39,CC10148,739
Postage/Mailing,2014-2018,6533.44,CC10148,740
Contribution to Political Party,2014-2018,370.00,CC10148,741
"Filing Fee, Escheat, Fine",2014-2018,250.00,CC10148,742
"Printing, Postage, Mailing & Freight",2014-2018,13283.68,CC10148,743
Office Supplies,2014-2018,104.92,CC10148,744
Donations,2014-2018,702.34,CC10148,745
"Bank Charges, Merchant Fees & Adjustments",2014-2018,306.46,CC10148,746
Travel & Lodging,2014-2018,746.76,CC10148,747
Hawaii Election Campaign Fund,2014-2018,150.00,CC10148,748
Food & Beverages,2014-2018,21557.78,CC10148,749
"Advertising, Media & Collateral Materials",2014-2018,103847.08,CC10148,750
Candidate Fundraiser Tickets,2014-2018,525.90,CC10148,751
"Contract, Employee & Professional Services",2014-2018,29948.88,CC10148,752
Other,2014-2018,6607.24,CC10148,753
"Vehicle, Gas & Parking",2014-2018,335.50,CC10148,754
Office Supplies,2018-2022,490.35,CC10148,755
Food & Beverages,2018-2022,1587.26,CC10148,756
"Printing, Postage, Mailing & Freight",2018-2022,1961.25,CC10148,757
"Contract, Employee & Professional Services",2018-2022,3509.79,CC10148,758
Other,2018-2022,171.83,CC10148,759
Donations,2018-2022,1250.00,CC10148,760
"Bank Charges, Merchant Fees & Adjustments",2018-2022,316.50,CC10148,761
"Advertising, Media & Collateral Materials",2018-2022,13424.26,CC10148,762
"Surveys, Polls, Research & Voter Lists",2018-2022,100.00,CC10148,763
Postage/Mailing,2018-2022,724.77,CC10148,764
Postage/Mailing,2004-2008,74.00,CC10149,765
Donations,2004-2008,3610.99,CC10149,766
Other,2004-2008,22715.00,CC10149,767
"Vehicle, Gas & Parking",2004-2008,75.00,CC10150,768
Food & Beverages,2004-2008,19602.32,CC10150,769
Postage/Mailing,2004-2008,52893.84,CC10150,770
"Printing, Postage, Mailing & Freight",2004-2008,48022.64,CC10150,771
Hawaii Election Campaign Fund,2004-2008,50.00,CC10150,772
Insurance,2004-2008,631.00,CC10150,773
"Contract, Employee & Professional Services",2004-2008,53158.68,CC10150,774
"Advertising, Media & Collateral Materials",2004-2008,364969.40,CC10150,775
"Surveys, Polls, Research & Voter Lists",2004-2008,7000.00,CC10150,776
Donations,2004-2008,406.28,CC10150,777
Other,2004-2008,40637.59,CC10150,778
Campaign Headquarters,2004-2008,19088.64,CC10150,779
Utilities,2004-2008,5244.31,CC10150,780
"Filing Fee, Escheat, Fine",2004-2008,500.00,CC10150,781
"Bank Charges, Merchant Fees & Adjustments",2004-2008,1840.08,CC10150,782
Office Supplies,2004-2008,3288.88,CC10150,783
Postage/Mailing,2009-2012,32153.68,CC10150,784
Office Supplies,2009-2012,65.43,CC10150,785
Food & Beverages,2009-2012,17370.23,CC10150,786
"Filing Fee, Escheat, Fine",2009-2012,250.00,CC10150,787
Campaign Headquarters,2009-2012,4540.38,CC10150,788
Donations,2009-2012,1500.00,CC10150,789
Utilities,2009-2012,548.31,CC10150,790
"Contract, Employee & Professional Services",2009-2012,11869.80,CC10150,791
Insurance,2009-2012,1085.10,CC10150,792
"Advertising, Media & Collateral Materials",2009-2012,28359.36,CC10150,793
"Printing, Postage, Mailing & Freight",2009-2012,66312.45,CC10150,794
Other,2009-2012,8084.22,CC10150,795
"Bank Charges, Merchant Fees & Adjustments",2009-2012,623.27,CC10150,796
"Filing Fee, Escheat, Fine",2012-2016,250.00,CC10150,797
Other,2012-2016,9906.34,CC10150,798
"Bank Charges, Merchant Fees & Adjustments",2012-2016,60.59,CC10150,799
Office Supplies,2012-2016,99.98,CC10150,800
"Advertising, Media & Collateral Materials",2012-2016,12175.36,CC10150,801
"Printing, Postage, Mailing & Freight",2012-2016,32874.77,CC10150,802
Postage/Mailing,2012-2016,9031.41,CC10150,803
